ID	TF	Peaks(/mnt/space/ivanyev/egrid/dfs/ctrl-subsampled0.02/peaks-interval)	RawFiles(/mnt/space/hughes/March2022/)	macs2-paired-end-peak-count	gem-peak-count	sissrs-peak-count	cpics-peak-count	QC.estFragLen	QC.FRiP_MACS2-PE	QC.FRiP_GEM	QC.FRiP_SISSRS	QC.FRiP_CPICS	QC.NRF	QC.NSC	QC.PBC1	QC.PBC2	QC.RSC	align_count	align_percent	read_count
EXP997318	CGGBP1	PEAKS997309	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13855_CGGBP1_ChIP2_S151_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13855_CGGBP1_ChIP2_S151_L002_R2_001.fastq.gz	16313	9787	12417	20029	275	0.077733238157275	0.029785779941235	0.022674189846664	0.029138166557554	0.995923	1.10955	0.996141	269.351359	1.202159	30484676	86.5993072095421	35201986
EXP997319	CSRNP2	PEAKS997310	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13858_CSRNP2_ChIP2_S152_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13858_CSRNP2_ChIP2_S152_L002_R2_001.fastq.gz	241	1	139	3328	220	0.000342253725533	4.53759557868588E-06	6.82870941185843E-05	0.002333365542823	0.998	1.00857	0.998263	602.280872	1.175526	33822096	86.2234261822036	39226110
EXP997320	DACH1	PEAKS997311	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13860_DACH1_ChIP1_S153_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13860_DACH1_ChIP1_S153_L002_R2_001.fastq.gz	21	0	14	23	225	0.000200889145581	0	6.00000766667646E-06	2.08333599537377E-05	0.997412	1.005543	0.997724	459.292665	1.293247	46179582	88.0951003801058	52420148
EXP997321	DR1	PEAKS997312	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13862_DR1_ChIP1_S154_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13862_DR1_ChIP1_S154_L002_R2_001.fastq.gz	1076	196	787	18871	200	0.002130439338179	0.000530071319757	0.000760082833577	0.01819857572397	0.99893	1.023787	0.998959	982.792839	1.301526	17215774	75.1669972730648	22903368
EXP997322	GLMP	PEAKS997313	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13864_GLMP_ChIP2_S235_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13864_GLMP_ChIP2_S235_L003_R2_001.fastq.gz	15	0	55	11	175	0.014094323195993	0	0.009071735260715	0.000751788639994	0.999594	1.210694	0.999608	2627.5	1.563339	1658582	11.9223790500839	13911502
EXP997323	GPBP1L1	PEAKS997314	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13866_GPBP1L1_ChIP2_S155_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13866_GPBP1L1_ChIP2_S155_L002_R2_001.fastq.gz	7	0	0	0	215	0.000186252286095	0	0	0	0.997025	1.005076	0.997446	403.385026	1.23922	54564840	88.1490895375084	61900628
EXP997324	NKRF	PEAKS997315	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13869_NKRF_ChIP2_S156_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13869_NKRF_ChIP2_S156_L002_R2_001.fastq.gz	2	1	1	0	205	1.51232457034984E-05	3.06214479120422E-06	3.1246375420451E-07	0	0.997898	1.005969	0.998047	527.105781	1.322881	40539504	89.13411502021	45481468
EXP997325	PCGF2	PEAKS997316	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13872_PCGF2_ChIP2_S236_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13872_PCGF2_ChIP2_S236_L003_R2_001.fastq.gz	16	2	4	0	205	0.000264982612872	2.32471785850372E-06	1.65548089923749E-06	0	0.996161	1.006698	0.996423	287.510746	1.170013	110356792	86.371681737304	127769646
EXP997326	PHF19	PEAKS997317	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13874_PHF19_ChIP1_S237_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13874_PHF19_ChIP1_S237_L003_R2_001.fastq.gz	447	24	136	13	220	0.000621862725413	4.56886202376884E-05	7.58672525003728E-05	3.52266943866244E-05	0.996289	1.008249	0.996579	301.08864	1.178795	89926216	83.1460313042771	108154550
EXP997327	PREB	PEAKS997318	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13876_PREB_ChIP1_S157_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13876_PREB_ChIP1_S157_L002_R2_001.fastq.gz	31	7	6	0	210	0.000362837402335	1.55413815249519E-05	3.26984512282403E-06	0	0.996565	1.009188	0.996827	326.408909	1.250452	70606094	82.3296443507755	85760232
EXP997328	PURG	PEAKS997319	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13878_PURG_ChIP1_S158_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13878_PURG_ChIP1_S158_L002_R2_001.fastq.gz	50	17	25	168	205	0.000418476002767	5.92512456138167E-05	1.15461077479396E-05	0.000140355612233	0.997336	1.01197	0.997603	436.068337	1.336416	51321300	73.6793631714562	69654918
EXP997329	SCMH1	PEAKS997320	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13884_SCMH1_ChIP1_S159_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13884_SCMH1_ChIP1_S159_L002_R2_001.fastq.gz	15	0	2	0	250	0.00054980869567	0	6.3846397970924E-07	0	0.996824	1.008213	0.997311	389.70485	1.181033	57717416	83.1221477328154	69436868
EXP997330	RAG1	PEAKS997321	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13879_RAG1_ChIP1_S160_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13879_RAG1_ChIP1_S160_L002_R2_001.fastq.gz	18762	2116	5893	520	225	0.036888623519322	0.00327398295071	0.004569983687659	0.001197015352982	0.99529	1.024914	0.995751	245.948633	1.238487	76730374	80.4190039210074	95413236
EXP997331	CONTROL	CONTROL	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13740_ZNF688_INPUT2_S346_L004_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13740_ZNF688_INPUT2_S346_L004_R2_001.fastq.gz	CONTROL	CONTROL	CONTROL	CONTROL	255	CONTROL	CONTROL	CONTROL	CONTROL	0.995235	1.03511	0.995822	251.075421	1.296005	54878628	69.0967698265598	79422856
EXP997332	CONTROL	CONTROL	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13761_ZNF773_INPUT2_S347_L004_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13761_ZNF773_INPUT2_S347_L004_R2_001.fastq.gz	CONTROL	CONTROL	CONTROL	CONTROL	210	CONTROL	CONTROL	CONTROL	CONTROL	0.997053	1.008431	0.997429	405.347565	1.281054	59019584	84.6812005807031	69696206
EXP997333	CONTROL	CONTROL	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13765_ZNF88_INPUT1_S348_L004_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13765_ZNF88_INPUT1_S348_L004_R2_001.fastq.gz	CONTROL	CONTROL	CONTROL	CONTROL	235	CONTROL	CONTROL	CONTROL	CONTROL	0.997405	1.00668	0.997688	450.605654	1.208351	52174736	87.748699235628	59459270
EXP997334	CONTROL	CONTROL	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13769_ZNF814_INPUT1_S349_L004_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13769_ZNF814_INPUT1_S349_L004_R2_001.fastq.gz	CONTROL	CONTROL	CONTROL	CONTROL	205	CONTROL	CONTROL	CONTROL	CONTROL	0.99808	1.011165	0.998414	674.90137	1.230266	32802970	82.8348331562057	39600454
EXP997335	CONTROL	CONTROL	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13805_TET3_INPUT2_S350_L004_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13805_TET3_INPUT2_S350_L004_R2_001.fastq.gz	CONTROL	CONTROL	CONTROL	CONTROL	210	CONTROL	CONTROL	CONTROL	CONTROL	0.997821	1.007533	0.998	519.416407	1.149805	44855296	86.6347399171	51775184
EXP997336	CONTROL	CONTROL	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13825_HSFX1_INPUT2_S351_L004_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13825_HSFX1_INPUT2_S351_L004_R2_001.fastq.gz	CONTROL	CONTROL	CONTROL	CONTROL	230	CONTROL	CONTROL	CONTROL	CONTROL	0.997137	1.00727	0.997477	413.690583	1.227391	57581334	86.897977949915	66263146
EXP997337	CONTROL	CONTROL	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13834_MTERF2_INPUT1_S352_L004_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13834_MTERF2_INPUT1_S352_L004_R2_001.fastq.gz	CONTROL	CONTROL	CONTROL	CONTROL	240	CONTROL	CONTROL	CONTROL	CONTROL	0.997667	1.007573	0.997884	491.38021	1.216738	47968896	86.8552483505271	55228552
EXP997338	CONTROL	CONTROL	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13839_MYPOP_INPUT2_S353_L004_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13839_MYPOP_INPUT2_S353_L004_R2_001.fastq.gz	CONTROL	CONTROL	CONTROL	CONTROL	185	CONTROL	CONTROL	CONTROL	CONTROL	0.998147	1.01646	0.99855	752.884241	1.275486	27394514	75.4060202460017	36329346
EXP997339	CONTROL	CONTROL	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13845_NFX1_INPUT2_S354_L004_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13845_NFX1_INPUT2_S354_L004_R2_001.fastq.gz	CONTROL	CONTROL	CONTROL	CONTROL	215	CONTROL	CONTROL	CONTROL	CONTROL	0.997383	1.008124	0.997764	469.469514	1.185113	49994582	86.1338161484639	58042920
EXP997340	CONTROL	CONTROL	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/15549_SOX2_INPUT1_S355_L004_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/15549_SOX2_INPUT1_S355_L004_R2_001.fastq.gz	CONTROL	CONTROL	CONTROL	CONTROL	220	CONTROL	CONTROL	CONTROL	CONTROL	0.997612	1.008554	0.998025	539.142261	1.324552	43430042	83.017874000513	52314086
EXP997341	DOT1L	PEAKS997322	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/14541_DOT1L_ChIP2_S238_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/14541_DOT1L_ChIP2_S238_L003_R2_001.fastq.gz	364	3	147	7435	195	0.000842349539267	7.82419532520976E-06	0.000110870512481	0.004975938518472	0.997688	1.01199	0.998036	538.887882	1.153586	37188982	75.4018273166949	49321062
EXP997342	CBX2	PEAKS997323	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/14543_CBX2_ChIP2_S161_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/14543_CBX2_ChIP2_S161_L002_R2_001.fastq.gz	2672	11	982	88	235	0.005799111123701	3.3947142836029E-05	0.000951058842946	0.000118622555806	0.998287	1.009915	0.998317	601.466221	1.284025	32769436	84.4229352182841	38815798
EXP997343	AHDC1	PEAKS997324	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/14544_AHDC1_ChIP2_S162_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/14544_AHDC1_ChIP2_S162_L002_R2_001.fastq.gz	545	23	132	7	245	0.001777982592231	0.000132185434646	0.000107685949578	9.54827840115615E-06	0.996712	1.010051	0.997204	380.632241	1.224959	56109210	86.0487850571689	65206278
EXP997344	USF3	PEAKS997325	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13610_USF3_ChIP2_S163_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13610_USF3_ChIP2_S163_L002_R2_001.fastq.gz	23480	5625	5870	337	325	0.064620293912689	0.027705880974138	0.006628031734892	0.001171469257187	0.989241	1.20364	0.991974	154.329888	1.504415	67127104	88.3271776647892	75998244
EXP997345	FIZ1	PEAKS997326	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13627_FIZ1_ChIP1_S164_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13627_FIZ1_ChIP1_S164_L002_R2_001.fastq.gz	21095	6094	7424	18395	215	0.031513020459338	0.008475330489546	0.004311748043448	0.019475503626182	0.996965	1.030782	0.997261	379.182074	1.252764	42246708	85.0142096477336	49693702
EXP997346	KAT7	PEAKS997327	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13629_KAT7_ChIP1_S165_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13629_KAT7_ChIP1_S165_L002_R2_001.fastq.gz	18936	48	4506	177	270	0.044894554108433	8.12496495054066E-05	0.003815358170395	0.000248088692407	0.996707	1.015263	0.996897	330.140451	1.224391	54194658	88.5898409148865	61174800
EXP997347	MYT1	PEAKS997328	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13632_MYT1_ChIP1_S166_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13632_MYT1_ChIP1_S166_L002_R2_001.fastq.gz	1143	6	140	211	260	0.001495194449529	1.41593653841505E-05	7.378986350602E-05	0.000187410136954	0.997544	1.008796	0.997793	471.165072	1.145177	45218438	87.5428562445535	51652916
EXP997348	TSHZ2	PEAKS997329	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13645_TSHZ2_ChIP2_S167_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13645_TSHZ2_ChIP2_S167_L002_R2_001.fastq.gz	116	16	112	3249	210	0.000406558948662	5.63761742145209E-05	7.23494235753018E-05	0.002291619204674	0.997801	1.011044	0.998136	571.765473	1.246434	35592004	83.568172739094	42590382
EXP997349	ZKSCAN4	PEAKS997330	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13657_ZKSCAN4_ChIP2_S168_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13657_ZKSCAN4_ChIP2_S168_L002_R2_001.fastq.gz	5072	88	821	251	255	0.007487860599318	0.000249056206765	0.000467385976651	0.000337695831873	0.997251	1.011299	0.997422	400.866622	1.209766	54178986	87.5056460610433	61914846
EXP997350	ZNF292	PEAKS997331	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13679_ZNF292_ChIP2_S169_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13679_ZNF292_ChIP2_S169_L002_R2_001.fastq.gz	3327	10	342	76	310	0.003594981836814	1.17591853720576E-05	0.000170075864903	0.000100471863252	0.99684	1.009675	0.997041	347.000559	1.257279	61431956	88.2834732736798	69584888
EXP997351	ZNF407	PEAKS997332	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13691_ZNF407_ChIP1_S239_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13691_ZNF407_ChIP1_S239_L003_R2_001.fastq.gz	2115	1759	2040	23440	210	0.019868095480568	0.014278873610417	0.004976127430423	0.032036399675428	0.99529	1.25129	0.996409	339.114721	1.17595	25799266	71.9739719090429	35845272
EXP997352	ZNF518B	PEAKS997333	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13707_ZNF518B_ChIP2_S170_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13707_ZNF518B_ChIP2_S170_L002_R2_001.fastq.gz	10021	3353	3978	25690	220	0.016753528504281	0.005478890408365	0.002996855520615	0.024325647481332	0.997842	1.031626	0.99802	533.41862	1.191379	30853876	78.7986737129285	39155324
EXP997353	ZNF532	PEAKS997334	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13709_ZNF532_ChIP2_S171_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13709_ZNF532_ChIP2_S171_L002_R2_001.fastq.gz	33123	15394	10605	6727	285	0.151383934446837	0.054810477128402	0.024411468587666	0.013665859669557	0.98923	1.266062	0.990405	114.191776	1.278983	47636850	87.1338508348355	54670888
EXP997354	ZNF551	PEAKS997335	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13711_ZNF551_ChIP2_S172_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13711_ZNF551_ChIP2_S172_L002_R2_001.fastq.gz	3214	2177	2244	10455	215	0.016232548651976	0.009641890376945	0.002324419864372	0.015125893687868	0.995611	1.115695	0.996569	340.587648	1.268018	33320914	80.5787241245889	41352000
EXP997355	ZNF569	PEAKS997336	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13713_ZNF569_ChIP1_S240_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13713_ZNF569_ChIP1_S240_L003_R2_001.fastq.gz	8	1	7	9014	220	2.97769961915653E-05	6.61711026479229E-06	1.1795718298108E-05	0.007214951792194	0.998897	1.022998	0.99897	1020.675313	1.151868	20336428	63.0865082216097	32235780
EXP997356	ZNF575	PEAKS997337	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13715_ZNF575_ChIP1_S173_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13715_ZNF575_ChIP1_S173_L002_R2_001.fastq.gz	3326	278	1005	113	310	0.006530780659396	0.001214536054553	0.000682860663555	0.000249285278382	0.995963	1.015134	0.996363	286.315075	1.327414	67618280	88.6837868588741	76246496
EXP997357	ZNF579	PEAKS997338	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13717_ZNF579_ChIP1_S174_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13717_ZNF579_ChIP1_S174_L002_R2_001.fastq.gz	599	15	186	264	240	0.000800257250312	2.32381808908667E-05	9.79410241735481E-05	0.000277884843742	0.997667	1.008802	0.997887	490.703635	1.304477	42093002	87.689081069388	48002558
EXP997358	ZNF592	PEAKS997339	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13719_ZNF592_ChIP2_S175_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13719_ZNF592_ChIP2_S175_L002_R2_001.fastq.gz	16628	6241	10340	16600	245	0.060088609615571	0.015616875168639	0.016785808523654	0.019894947884931	0.996506	1.078488	0.996735	321.101857	1.185487	36012372	79.6530743221065	45211528
EXP997359	ZNF608	PEAKS997340	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13722_ZNF608_ChIP2_S176_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13722_ZNF608_ChIP2_S176_L002_R2_001.fastq.gz	1745	6	1019	677	225	0.005354293689182	1.64908145208053E-05	0.001094315170537	0.000563871248634	0.997465	1.009479	0.997918	508.985896	1.219181	40366666	85.0796066919362	47445760
EXP997360	ZNF623	PEAKS997341	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13725_ZNF623_ChIP2_S177_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13725_ZNF623_ChIP2_S177_L002_R2_001.fastq.gz	4922	4939	4546	7478	250	0.013247959897032	0.010385894111945	0.003395644220486	0.01323705425603	0.997056	1.031164	0.997554	433.787991	1.419449	38843436	83.6764850023599	46420970
EXP997361	ZNF639	PEAKS997342	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13727_ZNF639_ChIP2_S178_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13727_ZNF639_ChIP2_S178_L002_R2_001.fastq.gz	21152	4581	12659	37156	225	0.076995737293964	0.010495294026407	0.019476930350105	0.035876018830396	0.997081	1.07391	0.997209	370.348241	1.271971	27330128	78.7294026929305	34714004
EXP997362	ZNF648	PEAKS997343	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13730_ZNF648_ChIP2_S179_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13730_ZNF648_ChIP2_S179_L002_R2_001.fastq.gz	52382	10144	14498	909	250	0.201688237825555	0.022867695112219	0.031236088594045	0.003781722909476	0.992691	1.103505	0.992949	145.846799	1.213969	48947942	88.1233658009426	55544794
EXP997363	ZNF66	PEAKS997344	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13732_ZNF66_ChIP2_S180_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13732_ZNF66_ChIP2_S180_L002_R2_001.fastq.gz	20748	444	4818	20117	235	0.038898466340755	0.001019585335661	0.003501292214203	0.016827679481142	0.997134	1.02602	0.997454	414.318214	1.228456	36440014	83.3644859556518	43711676
EXP997364	ZNF668	PEAKS997345	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13734_ZNF668_ChIP2_S181_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13734_ZNF668_ChIP2_S181_L002_R2_001.fastq.gz	8	0	1	8796	215	0.000193785277236	0	1.25333761396333E-06	0.005680511708825	0.998565	1.013294	0.998656	778.756179	1.126428	26865158	82.3942306896079	32605630
EXP997365	ZNF676	PEAKS997346	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13736_ZNF676_ChIP2_S241_L003_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13736_ZNF676_ChIP2_S241_L003_R2_001.fastq.gz	25	0	29	13262	185	0.000260939826004	0	2.02761774396118E-05	0.009891328965606	0.998347	1.015756	0.99851	708.607234	1.129813	28435460	59.7598472694573	47582886
EXP997366	ZNF683	PEAKS997347	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13738_ZNF683_ChIP2_S182_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13738_ZNF683_ChIP2_S182_L002_R2_001.fastq.gz	209	40	201	525	205	0.000536696614514	7.05033191021812E-05	0.000109319753215	0.000582114482999	0.997685	1.008038	0.998034	537.130362	1.302634	40340084	84.7879116986813	47577636
EXP997367	ZNF688	PEAKS997348	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13740_ZNF688_ChIP2_S183_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13740_ZNF688_ChIP2_S183_L002_R2_001.fastq.gz	645	23	376	21186	205	0.001145670273827	5.2607764191458E-05	0.000230170132973	0.014232409848245	0.998398	1.015691	0.998495	693.398707	1.185714	28410910	79.7604142400317	35620314
EXP997368	ZNF696	PEAKS997349	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13742_ZNF696_ChIP2_S184_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13742_ZNF696_ChIP2_S184_L002_R2_001.fastq.gz	371	242	395	4745	225	0.001125435702429	0.000614471240775	0.000310825892431	0.003826695276806	0.997854	1.013807	0.998194	591.598347	1.274639	34146744	78.9442918736175	43254228
EXP997369	ZNF70	PEAKS997350	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13744_ZNF70_ChIP2_S185_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13744_ZNF70_ChIP2_S185_L002_R2_001.fastq.gz	29424	4117	6526	2136	250	0.059961626822168	0.007077635128421	0.005457763972869	0.004527761267909	0.996724	1.032378	0.996883	328.882148	1.257625	45830684	88.3002575485286	51903228
EXP997370	ZNF705E	PEAKS997351	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13747_ZNF705E_ChIP1_S186_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13747_ZNF705E_ChIP1_S186_L002_R2_001.fastq.gz	3613	3853	3612	25269	220	0.057041360247544	0.049764536076408	0.016912884886665	0.06453895738765	0.980051	1.774525	0.988096	131.084961	1.417063	24523660	74.5532337655073	32894160
EXP997371	ZNF721	PEAKS997352	LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13751_ZNF721_ChIP3_S187_L002_R1_001.fastq.gz;LM6H1YX/RAZ19458.20220317/220309_A00987_0384_AHCVLNDSX3/13751_ZNF721_ChIP3_S187_L002_R2_001.fastq.gz	31753	11810	11913	26351	260	0.112689521264601	0.040149962786552	0.023147770739748	0.034668390060463	0.987964	1.208089	0.990479	124.576523	1.351236	39826746	75.0703990931252	53052530
